keyword,title,price,likes,views,brand,country,url,status,offers,published_at,age_hours,score,verdict
Crocs femme,Original Crocs – Gr. 38 – Top Zustand,13.0,18,0,Crocs,,https://www.vinted.fr/items/8872250841,active,0,2026-05-10 13:13:35 CEST,4.0,11,🔥 Trending
Crocs femme,Crocs noire neuve 38/39,30.0,48,0,Crocs,,https://www.vinted.fr/items/8859350736,sold,0,2026-05-09 17:13:41 CEST,24.0,7,📈 Growing
Crocs femme,"Sabots "" Crocs"" blanc Pointure 39 ( M7 W9)",25.9,8,0,Crocs,,https://www.vinted.fr/items/8875379322,active,0,2022-12-27 17:13:49 CET,29520.0,0,⚠️ Low
Crocs femme,Crocs baya neuve rose,35.0,12,0,Crocs,,https://www.vinted.fr/items/8872600625,active,3,2026-05-10 13:13:50 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs plateforme noir,18.0,22,0,Crocs,,https://www.vinted.fr/items/8857284124,active,4,2026-05-08 17:13:56 CEST,48.0,8,🔥 Trending
Crocs femme,Crocs Mega crush Sandal,36.0,68,0,Crocs,,https://www.vinted.fr/items/8864389152,active,6,2026-05-09 17:14:01 CEST,24.0,19,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs baya neuf,26.0,7,0,Crocs,,https://www.vinted.fr/items/8868433423,active,0,2026-05-09 21:14:03 CEST,20.0,1,⚠️ Low
Crocs femme,Crocs,32.0,2,0,Crocs,,https://www.vinted.fr/items/8872769027,active,0,2026-05-10 14:14:10 CEST,3.0,2,➖ Moderate
Crocs femme,2 pins crocs jul,6.5,5,0,Crocs,,https://www.vinted.fr/items/8873629970,active,0,2026-05-10 15:14:12 CEST,2.0,6,📈 Growing
Crocs femme,Crocs,29.99,45,0,Crocs,,https://www.vinted.fr/items/8855241536,active,6,2026-05-08 17:14:16 CEST,48.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs compensées femme,40.0,42,0,Crocs,,https://www.vinted.fr/items/8860442533,active,3,2026-05-09 17:14:22 CEST,24.0,11,🔥 Trending
Crocs femme,Ballerines Crocs comme neuves,13.0,8,0,Crocs,,https://www.vinted.fr/items/8872169686,active,0,2026-05-10 13:14:24 CEST,4.0,5,📈 Growing
Crocs femme,Ballerines Crocs - bleu blanc rouge - W8 - taille 39,15.0,25,0,Crocs,,https://www.vinted.fr/items/8870872201,active,0,2026-05-10 11:14:29 CEST,6.0,10,🔥 Trending
Crocs femme,Sandales Crocs T. 37-38,15.0,57,0,Crocs,,https://www.vinted.fr/items/8873433494,active,3,2026-05-10 14:14:35 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs,25.0,31,0,Crocs,,https://www.vinted.fr/items/8854334887,active,4,2026-05-08 17:14:38 CEST,48.0,8,🔥 Trending
Crocs femme,Crocs originales grises à paillettes,12.0,25,0,Crocs,,https://www.vinted.fr/items/8847311563,active,0,2026-05-07 17:14:40 CEST,72.0,1,⚠️ Low
Crocs femme,Crocs,15.0,3,0,Crocs,,https://www.vinted.fr/items/8874590333,active,0,2026-05-09 17:14:49 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs blanche,35.0,61,0,Crocs,,https://www.vinted.fr/items/8859662131,active,12,2026-05-09 17:14:50 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs moumoute noir,15.0,20,0,Crocs,,https://www.vinted.fr/items/8837276684,active,0,2026-05-06 17:14:50 CEST,96.0,0,⚠️ Low
Crocs femme,Crocs ballerines noires,18.0,6,0,Crocs,,https://www.vinted.fr/items/8870513838,active,0,2026-05-10 10:14:59 CEST,7.0,2,➖ Moderate
Crocs femme,Ciabatte,35.0,0,0,Crocs,,https://www.vinted.fr/items/8874817921,active,0,2026-05-09 17:15:02 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs plate-forme argentée paillette,45.0,46,0,Crocs,,https://www.vinted.fr/items/8871812397,active,5,2026-05-10 12:15:02 CEST,5.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs novas nunca usadas,30.0,17,0,Crocs,,https://www.vinted.fr/items/8869671033,active,3,2026-05-10 02:15:08 CEST,15.0,11,🔥 Trending
Crocs femme,Hausschuhe,15.0,0,0,Crocs,,https://www.vinted.fr/items/8874774694,active,0,2026-05-09 17:15:14 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs toddler,2.5,15,0,Crocs,,https://www.vinted.fr/items/8852158639,active,0,2026-05-08 17:15:18 CEST,48.0,1,⚠️ Low
Crocs femme,Crocs Bubble Crush Clog Triple Black,60.0,41,0,Crocs,,https://www.vinted.fr/items/8571371623,active,0,2026-04-05 17:15:19 CEST,840.0,0,⚠️ Low
Crocs femme,Clips Jibbitz crocs,7.0,42,0,Crocs,,https://www.vinted.fr/items/8756682427,active,0,2026-05-09 17:15:25 CEST,24.0,4,➖ Moderate
Crocs femme,Crocs à plateforme,30.0,29,0,Crocs,,https://www.vinted.fr/items/8869266251,active,4,2026-05-09 23:15:31 CEST,18.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs roze M9 W11 maat 42/43,25.0,10,0,Crocs,,https://www.vinted.fr/items/8872660608,sold,0,2026-05-10 13:15:34 CEST,4.0,9,🔥 Trending
Crocs femme,Lot de 10 pins pour crocs,20.0,25,0,Crocs,,https://www.vinted.fr/items/8860746399,active,0,2026-05-09 17:15:38 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs noir,40.0,36,0,Crocs,,https://www.vinted.fr/items/8859292601,active,6,2026-05-09 17:15:43 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs femme caged mules,45.0,6,0,Crocs,,https://www.vinted.fr/items/8871899274,active,0,2026-05-10 13:15:45 CEST,4.0,4,➖ Moderate
Crocs femme,white crocs,15.0,37,0,Crocs,,https://www.vinted.fr/items/8773031093,active,6,2026-05-09 17:15:50 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs kitchen shoes,48.0,50,0,Crocs,,https://www.vinted.fr/items/8776638317,active,0,2026-05-09 17:15:55 CEST,24.0,5,📈 Growing
Crocs femme,Crocs rose à paillettes,5.0,15,0,Crocs,,https://www.vinted.fr/items/8866059453,active,0,2026-05-09 17:15:59 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs beige mixte neuf original pt 40,32.0,76,0,Crocs,,https://www.vinted.fr/items/8807118403,active,12,2026-05-09 17:16:01 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs,25.0,31,0,Crocs,,https://www.vinted.fr/items/8854334887,active,4,2026-05-08 17:16:07 CEST,48.0,8,🔥 Trending
Crocs femme,white crocs,15.0,37,0,Crocs,,https://www.vinted.fr/items/8773031093,active,6,2026-05-09 17:16:09 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs blanche,30.0,52,0,Crocs,,https://www.vinted.fr/items/8856973523,active,10,2026-05-08 17:16:13 CEST,48.0,19,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs ballerines noires,18.0,6,0,Crocs,,https://www.vinted.fr/items/8870513838,active,0,2026-05-10 10:16:17 CEST,7.0,2,➖ Moderate
Crocs femme,Crocs à plateforme,30.0,29,0,Crocs,,https://www.vinted.fr/items/8869266251,active,4,2026-05-09 23:16:22 CEST,18.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs mules taille 36,15.0,21,0,Crocs,,https://www.vinted.fr/items/8861375419,active,0,2026-05-09 17:16:24 CEST,24.0,2,➖ Moderate
Crocs femme,Croc’s Rose pale - Barely pink,28.0,9,0,Crocs,,https://www.vinted.fr/items/8873607630,active,0,,24.0,1,⚠️ Low
Crocs femme,Vends belle paire de Crocs,25.0,4,0,Crocs,,https://www.vinted.fr/items/8872988429,active,0,2026-05-10 14:16:32 CEST,3.0,3,➖ Moderate
Crocs femme,Crocs Cleo 9 39/40 schwarz Badeschuhe neu,18.0,7,0,Crocs,,https://www.vinted.fr/items/8873132099,active,0,2026-05-10 14:16:37 CEST,3.0,6,📈 Growing
Crocs femme,Crocs plateforme,35.0,32,0,Crocs,,https://www.vinted.fr/items/8845726089,active,3,2026-05-07 17:16:38 CEST,72.0,7,📈 Growing
Crocs femme,Crocs femme,30.0,39,0,Crocs,,https://www.vinted.fr/items/8851064012,active,6,2026-05-08 17:16:44 CEST,48.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs UK9,15.0,26,0,Crocs,,https://www.vinted.fr/items/8766776744,active,0,2026-05-09 17:16:50 CEST,24.0,3,➖ Moderate
Crocs femme,Sandalias Crocs,19.0,21,0,Crocs,,https://www.vinted.fr/items/8870581860,active,6,2026-05-10 10:16:53 CEST,7.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,18.0,32,0,Crocs,,https://www.vinted.fr/items/8857299290,active,9,2026-05-08 17:16:56 CEST,48.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs CARS taille 38/39 -> M6/W8,40.0,33,0,Crocs,,https://www.vinted.fr/items/8859696807,active,6,2026-05-09 17:17:01 CEST,24.0,15,🔥🔥 Strong Demand
Crocs femme,Crocs,30.0,14,0,Crocs,,https://www.vinted.fr/items/8863261764,active,4,2026-05-09 17:17:06 CEST,24.0,9,🔥 Trending
Crocs femme,Crocs plate-forme,40.0,2,0,Crocs,,https://www.vinted.fr/items/8874082704,active,0,2026-05-10 15:17:07 CEST,2.0,2,➖ Moderate
Crocs femme,Crocs (fausse) taille haute,8.0,11,0,Crocs,,https://www.vinted.fr/items/8757320720,active,0,2026-05-09 17:17:16 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs,25.0,54,0,Crocs,,https://www.vinted.fr/items/8854498057,active,9,2026-05-08 17:17:18 CEST,48.0,14,🔥🔥 Strong Demand
Crocs femme,Chinelos Crocs originais,13.0,37,0,Crocs,,https://www.vinted.fr/items/8872251121,active,5,2026-05-10 13:17:21 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,30.0,0,0,Crocs,,https://www.vinted.fr/items/8875317443,active,0,2026-05-09 17:17:27 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs neuf 37,30.0,34,0,Crocs,,https://www.vinted.fr/items/8858521995,active,4,2026-05-09 17:17:30 CEST,24.0,11,🔥 Trending
Crocs femme,Welly crocs,6.0,1,0,Crocs,,https://www.vinted.fr/items/8873944091,active,0,2026-05-10 15:17:33 CEST,2.0,1,⚠️ Low
Crocs femme,Crocs lilas,30.0,28,0,Crocs,,https://www.vinted.fr/items/8863606584,active,0,2026-05-09 17:17:39 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs burton,20.0,60,0,Burton,,https://www.vinted.fr/items/8865711389,active,0,2026-05-09 17:17:42 CEST,24.0,6,📈 Growing
Crocs femme,Pantofole Crocs donna taglia 37-38,20.0,16,0,Crocs,,https://www.vinted.fr/items/8737383554,active,0,2026-04-26 17:17:47 CEST,336.0,0,⚠️ Low
Crocs femme,Crocs rose paillette femme taille 39/40,45.0,46,0,Crocs,,https://www.vinted.fr/items/8866739709,active,5,2026-05-09 17:17:49 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs Classic Clog Summer Édition,30.0,16,0,Crocs,,https://www.vinted.fr/items/8865777165,active,0,2026-05-09 17:17:52 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs,18.0,33,0,Crocs,,https://www.vinted.fr/items/8868474637,active,0,2026-05-09 21:17:59 CEST,20.0,4,➖ Moderate
Crocs femme,Lot Charms Crocs,3.0,3,0,Crocs,,https://www.vinted.fr/items/8873775802,active,0,2026-05-10 15:18:02 CEST,2.0,4,➖ Moderate
Crocs femme,Crocs,32.0,35,0,Crocs,,https://www.vinted.fr/items/8858464682,active,9,2026-05-09 17:18:04 CEST,24.0,17,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,20.0,8,0,Crocs,,https://www.vinted.fr/items/8872296772,active,0,2026-05-10 13:18:10 CEST,4.0,5,📈 Growing
Crocs femme,crocs marron,30.0,31,0,Crocs,,https://www.vinted.fr/items/8863289416,active,3,2026-05-09 17:18:13 CEST,24.0,10,🔥 Trending
Crocs femme,Crocs neuf,28.0,19,0,Crocs,,https://www.vinted.fr/items/8867944999,active,0,2026-05-09 20:18:18 CEST,21.0,2,➖ Moderate
Crocs femme,crocs platform,25.0,52,0,Crocs,,https://www.vinted.fr/items/8867740236,active,0,2026-05-09 20:18:23 CEST,21.0,6,📈 Growing
Crocs femme,Crocs,9.0,27,0,Crocs,,https://www.vinted.fr/items/8864586052,active,5,2026-05-09 17:18:24 CEST,24.0,14,🔥🔥 Strong Demand
Crocs femme,Crocs beige,36.99,0,0,Crocs,,https://www.vinted.fr/items/8875693530,active,0,2024-05-20 17:18:29 CEST,17280.0,0,⚠️ Low
Crocs femme,Crocs plateforme,35.0,59,0,Crocs,,https://www.vinted.fr/items/8846396790,active,6,2026-05-07 17:18:36 CEST,72.0,12,🔥🔥 Strong Demand
Crocs femme,Tongs CROCS,15.0,32,0,Crocs,,https://www.vinted.fr/items/8815203235,active,0,2026-05-04 17:18:38 CEST,144.0,1,⚠️ Low
Crocs femme,Crocs violette,20.0,0,0,Crocs,,https://www.vinted.fr/items/8875540452,active,0,2023-06-25 17:18:40 CEST,25200.0,0,⚠️ Low
Crocs femme,Crocs Orange,35.0,22,0,Crocs,,https://www.vinted.fr/items/8870677551,sold,0,2026-05-10 11:18:47 CEST,6.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs,30.0,3,0,Crocs,,https://www.vinted.fr/items/8872143816,active,0,2026-05-10 13:18:50 CEST,4.0,2,➖ Moderate
Crocs femme,"Crocs woman trainers,new",43.0,8,0,Crocs,,https://www.vinted.fr/items/8874030570,active,0,2026-05-10 15:18:54 CEST,2.0,10,🔥 Trending
Crocs femme,Crocs t 40,19.99,1,0,Crocs,,https://www.vinted.fr/items/8873999242,active,0,2026-05-10 15:19:00 CEST,2.0,1,⚠️ Low
Crocs femme,Sabots crocs roses,28.0,24,0,Crocs,,https://www.vinted.fr/items/8870778624,active,4,2026-05-10 11:19:01 CEST,6.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs homme 42M,50.0,3,0,Crocs,,https://www.vinted.fr/items/8872782703,active,0,,24.0,0,⚠️ Low
Crocs femme,crocs echo clog,50.0,6,0,Crocs,,https://www.vinted.fr/items/8871259147,active,3,2026-05-10 12:19:10 CEST,5.0,15,🔥🔥 Strong Demand
Crocs femme,Crocs,5.0,12,0,Shein,,https://www.vinted.fr/items/8861786209,active,0,2026-05-09 17:19:12 CEST,24.0,1,⚠️ Low
Crocs femme,Sandales tongues crocs,15.0,4,0,Crocs,,https://www.vinted.fr/items/8873446918,active,0,2026-05-10 14:19:17 CEST,3.0,3,➖ Moderate
Crocs femme,Croc Charms,1.0,32,0,Crocs,,https://www.vinted.fr/items/8473207444,active,0,2026-03-29 17:19:26 CEST,1008.0,0,⚠️ Low
Crocs femme,Pins pour crocs,1.0,26,0,Crocs,,https://www.vinted.fr/items/8810129301,active,0,2026-05-09 17:19:27 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs,10.0,14,0,Crocs,,https://www.vinted.fr/items/8782910708,active,0,2026-05-09 17:19:31 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs rose avec pins,18.5,12,0,Crocs,,https://www.vinted.fr/items/8866759986,active,0,2026-05-09 17:19:40 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs simpson,25.0,17,0,Crocs,,https://www.vinted.fr/items/8815163023,active,0,2026-05-04 17:19:40 CEST,144.0,0,⚠️ Low
Crocs femme,Crocs ballerines fleurs bleues,11.0,18,0,Crocs,,https://www.vinted.fr/items/8812251811,active,0,2026-05-09 17:19:41 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs slippers maat 42,15.0,22,0,Crocs,,https://www.vinted.fr/items/8870364804,active,3,2026-05-10 10:19:52 CEST,7.0,18,🔥🔥🔥 Very Strong Demand
Crocs femme,Sabot Crocs,4.0,14,0,Crocs,,https://www.vinted.fr/items/8121584977,active,0,2026-02-09 17:19:54 CET,2160.0,0,⚠️ Low
Crocs femme,Charms crocs,1.0,0,0,Crocs,,https://www.vinted.fr/items/8872515913,active,0,2026-05-10 15:19:54 CEST,2.0,0,⚠️ Low
Crocs femme,CROCS Classic grise,23.0,6,0,Crocs,,https://www.vinted.fr/items/8871503496,active,0,2026-05-10 12:20:03 CEST,5.0,3,➖ Moderate
Crocs femme,jibbitz crocs,4.0,5,0,Crocs,,https://www.vinted.fr/items/8861666676,active,0,2026-05-09 17:20:05 CEST,24.0,0,⚠️ Low
Crocs femme,Sandales Crocs,35.0,29,0,Crocs,,https://www.vinted.fr/items/8867229495,active,0,2026-05-09 19:20:05 CEST,22.0,3,➖ Moderate
Crocs femme,Crocs paillete,32.0,59,0,Crocs,,https://www.vinted.fr/items/8819332516,active,7,2026-05-04 17:20:15 CEST,144.0,11,🔥 Trending
Crocs femme,Pins crocs carte algerie,2.5,5,0,,,https://www.vinted.fr/items/8869147003,active,0,2026-05-09 23:20:16 CEST,18.0,1,⚠️ Low
Crocs femme,crocs bayaband clog neuve,35.0,46,0,Crocs,,https://www.vinted.fr/items/8872741041,active,3,2026-05-10 13:20:17 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,glitzernde Crocs Clogs # glitzernde Crocs Clogs,23.0,15,0,Crocs,,https://www.vinted.fr/items/8857391023,active,6,2026-05-08 17:20:25 CEST,48.0,12,🔥🔥 Strong Demand
Crocs femme,Sandals Crocs,15.0,14,0,Crocs,,https://www.vinted.fr/items/8862930553,active,0,2026-05-09 17:20:28 CEST,24.0,1,⚠️ Low
Crocs femme,"Original Crocs M5 W7 aubergine ,ca. Gr.37",16.0,21,0,Crocs,,https://www.vinted.fr/items/8862687314,active,0,2026-05-09 17:20:29 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs,20.0,25,0,Crocs,,https://www.vinted.fr/items/8866942729,active,0,,24.0,2,➖ Moderate
Crocs femme,Crocs,30.0,85,0,Crocs,,https://www.vinted.fr/items/8842112468,active,5,2026-05-07 17:20:39 CEST,72.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs kaki,5.0,19,0,Crocs,,https://www.vinted.fr/items/7464683538,active,0,2025-11-11 17:20:41 CET,4320.0,0,⚠️ Low
Crocs femme,Jibbitz,1.0,31,0,Crocs,,https://www.vinted.fr/items/8808889089,active,0,2026-05-09 17:20:47 CEST,24.0,3,➖ Moderate
Crocs femme,Sandales Crocs Noir,18.0,8,0,Crocs,,https://www.vinted.fr/items/8871785593,active,3,2026-05-10 12:20:50 CEST,5.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,28.0,17,0,Crocs,,https://www.vinted.fr/items/8783506233,active,0,2026-05-09 17:20:53 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs compensés,25.0,50,0,Crocs,,https://www.vinted.fr/items/8833514051,active,0,2026-05-06 17:20:59 CEST,96.0,1,⚠️ Low
Crocs femme,"zoccoli leggeri, di alta qualità ed eleganti",49.0,15,0,Crocs,,https://www.vinted.fr/items/8860128797,active,0,2026-05-09 17:21:01 CEST,24.0,2,➖ Moderate
Crocs femme,CROCS - classic mary jane clog crocs,40.0,35,0,Crocs,,https://www.vinted.fr/items/8873133461,active,0,2026-05-10 14:21:06 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,40.0,35,0,Crocs,,https://www.vinted.fr/items/8863582933,active,9,2026-05-09 17:21:11 CEST,24.0,17,🔥🔥🔥 Very Strong Demand
Crocs femme,Sandalen van Crocs maat 10,17.0,3,0,Crocs,,https://www.vinted.fr/items/8875583041,active,0,2023-07-25 17:21:13 CEST,24480.0,0,⚠️ Low
Crocs femme,Crocs,29.9,3,0,Crocs,,https://www.vinted.fr/items/8873285285,active,0,2026-05-10 14:21:18 CEST,3.0,2,➖ Moderate
Crocs femme,Sabot style crocs baya plateform,9.0,53,0,Crocs,,https://www.vinted.fr/items/8729496607,active,0,2026-04-26 17:21:26 CEST,336.0,0,⚠️ Low
Crocs femme,Crocs blanche,10.0,12,0,Crocs,,https://www.vinted.fr/items/8862096836,active,0,2026-05-09 17:21:27 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs,13.0,10,0,Crocs,,https://www.vinted.fr/items/8859509875,active,0,2026-05-09 17:21:31 CEST,24.0,1,⚠️ Low
Crocs femme,Lot de pins pour crocs,20.0,90,0,Crocs,,https://www.vinted.fr/items/8827565582,active,0,2026-05-05 17:21:39 CEST,120.0,2,➖ Moderate
Crocs femme,Crocs rose avec bijoux,10.0,19,0,Crocs,,https://www.vinted.fr/items/8281829270,active,0,2026-03-11 17:21:40 CET,1440.0,0,⚠️ Low
Crocs femme,Crocs neuve,30.0,32,0,Crocs,,https://www.vinted.fr/items/8810731674,active,0,2026-05-09 17:21:48 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs dames  classic Marbled clog maat 37-38,24.5,60,0,Crocs,,https://www.vinted.fr/items/8870198128,active,9,2026-05-10 09:21:49 CEST,8.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs Crush Unisex Original Gr. 38,40.0,4,0,Crocs,,https://www.vinted.fr/items/8873958424,active,0,2026-05-10 15:21:58 CEST,2.0,5,📈 Growing
Crocs femme,Sandalen,13.0,49,0,Crocs,,https://www.vinted.fr/items/8873565461,active,8,2026-05-10 15:21:59 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs baya plateforme,30.0,17,0,,,https://www.vinted.fr/items/8870800563,active,5,2026-05-10 11:22:00 CEST,6.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs unisex,30.0,31,0,Crocs,,https://www.vinted.fr/items/8868452070,active,4,2026-05-09 21:22:09 CEST,20.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs ! voir description !!,8.5,41,0,Crocs,,https://www.vinted.fr/items/8508428083,sold,0,2026-03-29 17:22:10 CEST,1008.0,0,⚠️ Low
Crocs femme,Crocs Noir fourré  taille 39/40 W9,2.0,6,0,Crocs,,https://www.vinted.fr/items/8802870499,active,0,2026-05-09 17:22:11 CEST,24.0,1,⚠️ Low
Crocs femme,Sandales CROCS Nude 40,25.0,4,0,Crocs,,https://www.vinted.fr/items/8873519177,active,0,2026-05-10 14:22:20 CEST,3.0,3,➖ Moderate
Crocs femme,Crocs beige anti-dérapant,15.0,11,0,Crocs,,https://www.vinted.fr/items/8849581339,active,0,2026-05-07 17:22:21 CEST,72.0,0,⚠️ Low
Crocs femme,Lot de 10 pins pour crocs,20.0,12,0,Crocs,,https://www.vinted.fr/items/8860740990,active,0,2026-05-09 17:22:23 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs marrons,35.0,35,0,Crocs,,https://www.vinted.fr/items/8864119179,active,6,2026-05-09 17:22:31 CEST,24.0,15,🔥🔥 Strong Demand
Crocs femme,Crocs rose,22.0,23,0,Crocs,,https://www.vinted.fr/items/8756700467,active,0,2026-05-09 17:22:32 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs,20.0,25,0,Crocs,,https://www.vinted.fr/items/8866942729,active,0,,24.0,2,➖ Moderate
Crocs femme,Crocs beige anti-dérapant,15.0,11,0,Crocs,,https://www.vinted.fr/items/8849581339,active,0,2026-05-07 17:22:41 CEST,72.0,0,⚠️ Low
Crocs femme,"Women's black sandals, size 36",22.0,38,0,Crocs,,https://www.vinted.fr/items/8866943799,active,3,2026-05-09 17:22:44 CEST,24.0,11,🔥 Trending
Crocs femme,Crocs beige,40.0,15,0,Crocs,,https://www.vinted.fr/items/8859263379,active,4,2026-05-09 17:22:47 CEST,24.0,9,🔥 Trending
Crocs femme,CROCS - classic mary jane clog crocs,40.0,35,0,Crocs,,https://www.vinted.fr/items/8873133461,active,0,2026-05-10 14:22:54 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,30.0,3,0,Crocs,,https://www.vinted.fr/items/8691268125,active,0,2026-04-19 17:22:58 CEST,504.0,0,⚠️ Low
Crocs femme,Crocs noir,40.0,36,0,Crocs,,https://www.vinted.fr/items/8859292601,active,6,2026-05-09 17:23:03 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs teenslippers,10.0,11,0,Crocs,,https://www.vinted.fr/items/8871732194,active,3,2026-05-10 12:23:05 CEST,5.0,17,🔥🔥🔥 Very Strong Demand
Crocs femme,Tonton daoud pins crocs,1.5,8,0,,,https://www.vinted.fr/items/8853985879,active,0,2026-05-08 17:23:08 CEST,48.0,0,⚠️ Low
Crocs femme,Crocs Tulum Sandal,24.0,1,0,Crocs,,https://www.vinted.fr/items/8874800696,active,0,2026-05-09 17:23:14 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs,25.0,21,0,Crocs,,https://www.vinted.fr/items/8855465222,active,0,2026-05-08 17:23:17 CEST,48.0,1,⚠️ Low
Crocs femme,crocs bleu,25.0,37,0,Crocs,,https://www.vinted.fr/items/8763985684,active,0,2026-05-09 17:23:20 CEST,24.0,4,➖ Moderate
Crocs femme,Crocs - tongs à plate-forme - pointure 38,25.0,24,0,Crocs,,https://www.vinted.fr/items/8856841469,active,0,2026-05-08 17:23:26 CEST,48.0,1,⚠️ Low
Crocs femme,Crocs Sandalen metallic Schnalle 39-40,39.0,12,0,Crocs,,https://www.vinted.fr/items/8872757859,active,0,2026-05-10 13:23:28 CEST,4.0,7,📈 Growing
Crocs femme,Sandalen,13.0,49,0,Crocs,,https://www.vinted.fr/items/8873565461,active,8,2026-05-10 15:23:31 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs avec pins,18.5,7,0,Crocs,,https://www.vinted.fr/items/8866260078,active,0,2026-05-09 17:23:36 CEST,24.0,1,⚠️ Low
Crocs femme,Zwarte crocs,25.0,3,0,Crocs,,https://www.vinted.fr/items/8872493984,active,0,,24.0,0,⚠️ Low
Crocs femme,Crocs,40.0,35,0,Crocs,,https://www.vinted.fr/items/8863582933,active,9,2026-05-09 17:23:43 CEST,24.0,17,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs rose,15.0,24,0,Crocs,,https://www.vinted.fr/items/8848810726,active,4,2026-05-07 17:23:49 CEST,72.0,7,📈 Growing
Crocs femme,Sandales CROCS Nude 40,25.0,4,0,Crocs,,https://www.vinted.fr/items/8873519177,active,0,2026-05-10 14:23:53 CEST,3.0,3,➖ Moderate
Crocs femme,Crocs,15.0,26,0,Crocs,,https://www.vinted.fr/items/8826820854,active,0,2026-05-05 17:23:55 CEST,120.0,1,⚠️ Low
Crocs femme,Chausseure femme CROCS taille 37,11.0,29,0,Crocs,,https://www.vinted.fr/items/8650948375,active,0,2026-04-19 17:23:58 CEST,504.0,0,⚠️ Low
Crocs femme,Crocs,30.0,85,0,Crocs,,https://www.vinted.fr/items/8842112468,active,5,2026-05-07 17:24:05 CEST,72.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs,27.0,50,0,Crocs,,https://www.vinted.fr/items/8771065958,active,3,2026-05-09 17:24:07 CEST,24.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs ballerines original kaki 39,15.0,24,0,Crocs,,https://www.vinted.fr/items/8839817789,active,0,2026-05-06 17:24:09 CEST,96.0,1,⚠️ Low
Crocs femme,Crocs,15.0,223,0,Crocs,,https://www.vinted.fr/items/7951756369,active,0,2026-02-09 17:24:18 CET,2160.0,0,⚠️ Low
Crocs femme,Crocs looney tunes,30.0,0,0,Crocs,,https://www.vinted.fr/items/8875223650,active,0,2026-05-09 17:24:19 CEST,24.0,0,⚠️ Low
